epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
390,2495.46,0.30919,0.21315,0.84158,0.9992,1,0.995,0.98491,0.20724,0.12252,0.74305,0.000109375,0.000109375,0.000109375
391,2500.87,0.30147,0.2075,0.84835,0.99921,1,0.995,0.98352,0.20593,0.12008,0.74334,0.000108433,0.000108433,0.000108433
392,2508.67,0.30047,0.20089,0.84077,0.99922,1,0.995,0.98833,0.19358,0.11839,0.74,0.00010749,0.00010749,0.00010749
393,2514.46,0.2913,0.20017,0.8464,0.99924,1,0.995,0.98736,0.19094,0.11965,0.73971,0.000106548,0.000106548,0.000106548
394,2519.63,0.30843,0.21177,0.86181,0.9992,1,0.995,0.98426,0.19903,0.12322,0.74264,0.000105605,0.000105605,0.000105605
395,2527.31,0.28856,0.20007,0.84171,0.99922,1,0.995,0.98378,0.19975,0.12446,0.74367,0.000104663,0.000104663,0.000104663
396,2532.98,0.29097,0.20655,0.84153,0.99919,1,0.995,0.9876,0.19103,0.12219,0.74035,0.00010372,0.00010372,0.00010372
397,2538.37,0.29373,0.2083,0.85995,0.99921,1,0.995,0.98944,0.18822,0.12029,0.73984,0.000102778,0.000102778,0.000102778
398,2546.5,0.31641,0.21565,0.86035,0.99922,1,0.995,0.98856,0.19496,0.12279,0.74132,0.000101835,0.000101835,0.000101835
399,2552.28,0.31494,0.21137,0.84698,0.99923,1,0.995,0.98924,0.19296,0.12132,0.73998,0.000100893,0.000100893,0.000100893
400,2557.47,0.29738,0.21288,0.85523,0.9992,1,0.995,0.98921,0.19726,0.12195,0.73953,9.99505e-05,9.99505e-05,9.99505e-05
401,2565.65,0.30193,0.2084,0.84063,0.99919,1,0.995,0.98964,0.19654,0.12513,0.73946,9.9008e-05,9.9008e-05,9.9008e-05
402,2571.54,0.28837,0.20607,0.83813,0.99921,1,0.995,0.98506,0.19748,0.12713,0.74003,9.80655e-05,9.80655e-05,9.80655e-05
403,2577.45,0.30219,0.21826,0.84471,0.99921,1,0.995,0.98763,0.19332,0.12875,0.73905,9.7123e-05,9.7123e-05,9.7123e-05
404,2586.39,0.29314,0.2019,0.84465,0.99926,1,0.995,0.9878,0.18425,0.12805,0.7383,9.61806e-05,9.61806e-05,9.61806e-05
405,2592.01,0.29048,0.19249,0.83532,0.99925,1,0.995,0.98745,0.18696,0.12844,0.73897,9.52381e-05,9.52381e-05,9.52381e-05
406,2598.04,0.30304,0.20351,0.84316,0.99929,1,0.995,0.98614,0.19641,0.12495,0.7396,9.42956e-05,9.42956e-05,9.42956e-05
407,2605.86,0.32005,0.21354,0.8501,0.99928,1,0.995,0.98845,0.19886,0.12723,0.73916,9.33531e-05,9.33531e-05,9.33531e-05
408,2611.21,0.27806,0.19693,0.83992,0.99925,1,0.995,0.98634,0.19933,0.125,0.73931,9.24106e-05,9.24106e-05,9.24106e-05
409,2618.06,0.28403,0.19824,0.83052,0.99928,1,0.995,0.98482,0.20552,0.12915,0.74084,9.14682e-05,9.14682e-05,9.14682e-05
410,2625.68,0.29191,0.20458,0.84763,0.99929,1,0.995,0.97866,0.22324,0.1376,0.74385,9.05257e-05,9.05257e-05,9.05257e-05
411,2630.66,0.29512,0.20049,0.86304,0.99929,1,0.995,0.98294,0.2134,0.13508,0.74217,8.95832e-05,8.95832e-05,8.95832e-05
412,2638.09,0.28666,0.20353,0.84046,0.99926,1,0.995,0.98663,0.20609,0.13528,0.74026,8.86407e-05,8.86407e-05,8.86407e-05
413,2644.48,0.27611,0.20332,0.83923,0.99926,1,0.995,0.98914,0.20128,0.13209,0.73956,8.76982e-05,8.76982e-05,8.76982e-05
414,2649.87,0.29153,0.20183,0.84518,0.99925,1,0.995,0.98459,0.19517,0.12608,0.73971,8.67558e-05,8.67558e-05,8.67558e-05
415,2657.72,0.28517,0.19443,0.84027,0.9992,1,0.995,0.98655,0.20044,0.12714,0.74075,8.58133e-05,8.58133e-05,8.58133e-05
416,2663.99,0.30385,0.20665,0.84995,0.99917,1,0.995,0.98614,0.20446,0.12972,0.74091,8.48708e-05,8.48708e-05,8.48708e-05
417,2669.45,0.29353,0.19665,0.84054,0.99919,1,0.995,0.98989,0.19302,0.12741,0.73915,8.39283e-05,8.39283e-05,8.39283e-05
418,2678.45,0.31535,0.21671,0.84786,0.99923,1,0.995,0.99025,0.19348,0.12478,0.74058,8.29858e-05,8.29858e-05,8.29858e-05
419,2683.89,0.28105,0.19771,0.85032,0.99924,1,0.995,0.99044,0.18533,0.12074,0.73915,8.20434e-05,8.20434e-05,8.20434e-05
420,2689.64,0.29867,0.2098,0.8503,0.99924,1,0.995,0.99102,0.17721,0.12074,0.73739,8.11009e-05,8.11009e-05,8.11009e-05
421,2698.17,0.29975,0.20452,0.84611,0.99926,1,0.995,0.99,0.17875,0.12158,0.73728,8.01584e-05,8.01584e-05,8.01584e-05
422,2703.5,0.27447,0.18707,0.83527,0.99927,1,0.995,0.9899,0.18687,0.12242,0.73827,7.92159e-05,7.92159e-05,7.92159e-05
423,2709.4,0.28244,0.20608,0.8345,0.99928,1,0.995,0.99082,0.18457,0.12284,0.73801,7.82734e-05,7.82734e-05,7.82734e-05
424,2717.59,0.30745,0.2088,0.85754,0.99927,1,0.995,0.99085,0.1903,0.12482,0.73873,7.7331e-05,7.7331e-05,7.7331e-05
425,2722.75,0.27642,0.19475,0.84357,0.99927,1,0.995,0.98563,0.2029,0.13073,0.73998,7.63885e-05,7.63885e-05,7.63885e-05
426,2729.28,0.28267,0.1969,0.85454,0.99927,1,0.995,0.98766,0.19338,0.12723,0.73865,7.5446e-05,7.5446e-05,7.5446e-05
427,2736.51,0.25229,0.18508,0.82643,0.99926,1,0.995,0.98861,0.18526,0.12288,0.73849,7.45035e-05,7.45035e-05,7.45035e-05
428,2741.99,0.27859,0.20207,0.85284,0.99925,1,0.995,0.98642,0.1853,0.12285,0.7397,7.3561e-05,7.3561e-05,7.3561e-05
429,2749.29,0.2764,0.19329,0.83908,0.99923,1,0.995,0.98031,0.20514,0.12785,0.74468,7.26186e-05,7.26186e-05,7.26186e-05
430,2756.1,0.28668,0.19698,0.84186,0.99921,1,0.995,0.98017,0.20612,0.12447,0.74544,7.16761e-05,7.16761e-05,7.16761e-05
431,2761.16,0.28003,0.19199,0.84648,0.99918,1,0.995,0.98364,0.19399,0.12088,0.74258,7.07336e-05,7.07336e-05,7.07336e-05
432,2768.67,0.25723,0.18243,0.83464,0.99921,1,0.995,0.99172,0.16834,0.11189,0.73641,6.97911e-05,6.97911e-05,6.97911e-05
433,2774.76,0.2961,0.20549,0.83092,0.99922,1,0.995,0.99028,0.16662,0.11367,0.7354,6.88486e-05,6.88486e-05,6.88486e-05
434,2780.22,0.28384,0.20254,0.83328,0.99922,1,0.995,0.9918,0.16723,0.11063,0.73531,6.79062e-05,6.79062e-05,6.79062e-05
435,2787.83,0.27784,0.19086,0.82833,0.99923,1,0.995,0.99292,0.16684,0.11029,0.735,6.69637e-05,6.69637e-05,6.69637e-05
436,2794.36,0.26886,0.19741,0.84376,0.9992,1,0.995,0.98799,0.18785,0.11551,0.73918,6.60212e-05,6.60212e-05,6.60212e-05
437,2799.8,0.2987,0.21582,0.83937,0.9992,1,0.995,0.98778,0.19466,0.11719,0.74078,6.50787e-05,6.50787e-05,6.50787e-05
438,2807.29,0.28714,0.19879,0.8499,0.99916,1,0.995,0.9924,0.17211,0.11286,0.73597,6.41362e-05,6.41362e-05,6.41362e-05
439,2813.12,0.27134,0.18396,0.83921,0.99916,1,0.995,0.9917,0.16867,0.11099,0.73536,6.31938e-05,6.31938e-05,6.31938e-05
440,2818.39,0.27338,0.196,0.84127,0.99916,1,0.995,0.98948,0.16783,0.11126,0.73498,6.22513e-05,6.22513e-05,6.22513e-05
441,2826.48,0.28339,0.19489,0.83896,0.99917,1,0.995,0.99153,0.17068,0.10869,0.73569,6.13088e-05,6.13088e-05,6.13088e-05
442,2831.83,0.26167,0.18371,0.82347,0.9992,1,0.995,0.99165,0.16768,0.10732,0.73512,6.03663e-05,6.03663e-05,6.03663e-05
443,2836.92,0.28385,0.19692,0.84603,0.99918,1,0.995,0.99212,0.16355,0.10813,0.73484,5.94238e-05,5.94238e-05,5.94238e-05
444,2845.63,0.28465,0.19704,0.83982,0.99922,1,0.995,0.99354,0.16325,0.10626,0.73516,5.84814e-05,5.84814e-05,5.84814e-05
445,2851.05,0.28424,0.20304,0.84202,0.99923,1,0.995,0.99164,0.17114,0.10865,0.73605,5.75389e-05,5.75389e-05,5.75389e-05
446,2856.59,0.29019,0.18969,0.83905,0.99925,1,0.995,0.99024,0.18189,0.11128,0.73753,5.65964e-05,5.65964e-05,5.65964e-05
447,2864.32,0.26878,0.19208,0.8458,0.99924,1,0.995,0.99068,0.17255,0.10877,0.73642,5.56539e-05,5.56539e-05,5.56539e-05
448,2869.48,0.27742,0.19989,0.83659,0.99924,1,0.995,0.99217,0.16566,0.1076,0.73518,5.47114e-05,5.47114e-05,5.47114e-05
449,2875.91,0.30195,0.20068,0.84352,0.99923,1,0.995,0.99358,0.16284,0.10739,0.73462,5.3769e-05,5.3769e-05,5.3769e-05
450,2883.41,0.27884,0.20342,0.84691,0.99922,1,0.995,0.99296,0.16799,0.1061,0.73548,5.28265e-05,5.28265e-05,5.28265e-05
451,2888.48,0.26567,0.18773,0.82333,0.99921,1,0.995,0.99122,0.17311,0.10782,0.7363,5.1884e-05,5.1884e-05,5.1884e-05
452,2895.27,0.25693,0.19201,0.83708,0.9992,1,0.995,0.9888,0.18902,0.11341,0.73785,5.09415e-05,5.09415e-05,5.09415e-05
453,2902.54,0.28032,0.19847,0.84912,0.99918,1,0.995,0.98874,0.18907,0.11463,0.73771,4.9999e-05,4.9999e-05,4.9999e-05
454,2907.95,0.24922,0.17325,0.83105,0.99917,1,0.995,0.99331,0.17137,0.1079,0.73558,4.90566e-05,4.90566e-05,4.90566e-05
455,2915.52,0.27207,0.18975,0.83693,0.99917,1,0.995,0.99199,0.16911,0.109,0.73531,4.81141e-05,4.81141e-05,4.81141e-05
456,2921.54,0.28774,0.20386,0.84441,0.99917,1,0.995,0.99038,0.17298,0.10905,0.73598,4.71716e-05,4.71716e-05,4.71716e-05
457,2926.56,0.27871,0.18626,0.83337,0.99918,1,0.995,0.99131,0.17579,0.10898,0.73619,4.62291e-05,4.62291e-05,4.62291e-05
458,2934.86,0.28219,0.18764,0.84622,0.99919,1,0.995,0.9925,0.17949,0.10979,0.73696,4.52866e-05,4.52866e-05,4.52866e-05
459,2940.05,0.28761,0.20729,0.84792,0.9992,1,0.995,0.99192,0.17088,0.10836,0.73579,4.43442e-05,4.43442e-05,4.43442e-05
460,2945.14,0.25946,0.17993,0.84907,0.99922,1,0.995,0.99305,0.16237,0.10432,0.73455,4.34017e-05,4.34017e-05,4.34017e-05
461,2953.34,0.28432,0.20475,0.8471,0.99921,1,0.995,0.99317,0.16274,0.1054,0.73427,4.24592e-05,4.24592e-05,4.24592e-05
462,2958.58,0.26889,0.1875,0.837,0.99922,1,0.995,0.99267,0.1789,0.11286,0.73663,4.15167e-05,4.15167e-05,4.15167e-05
463,2963.86,0.28265,0.19633,0.84103,0.9992,1,0.995,0.98961,0.18387,0.11259,0.73761,4.05742e-05,4.05742e-05,4.05742e-05
464,2972.14,0.25746,0.18421,0.82938,0.99921,1,0.995,0.99127,0.17615,0.10913,0.73684,3.96318e-05,3.96318e-05,3.96318e-05
465,2977.44,0.24491,0.18295,0.84194,0.9992,1,0.995,0.99298,0.16414,0.10791,0.73445,3.86893e-05,3.86893e-05,3.86893e-05
466,2982.39,0.26224,0.1842,0.83096,0.9992,1,0.995,0.9934,0.15913,0.10661,0.73357,3.77468e-05,3.77468e-05,3.77468e-05
467,2990.78,0.26651,0.18492,0.83517,0.99921,1,0.995,0.99344,0.16029,0.1073,0.73368,3.68043e-05,3.68043e-05,3.68043e-05
468,2995.89,0.26795,0.18572,0.84557,0.9992,1,0.995,0.99258,0.16367,0.10519,0.73439,3.58618e-05,3.58618e-05,3.58618e-05
469,3001.71,0.26482,0.17988,0.82351,0.99918,1,0.995,0.9926,0.16188,0.10611,0.73407,3.49194e-05,3.49194e-05,3.49194e-05
470,3009.76,0.26378,0.18671,0.84074,0.99918,1,0.995,0.99264,0.16355,0.10493,0.73469,3.39769e-05,3.39769e-05,3.39769e-05
471,3014.83,0.26578,0.19112,0.83465,0.99918,1,0.995,0.99266,0.1644,0.10464,0.73479,3.30344e-05,3.30344e-05,3.30344e-05
472,3020.29,0.25617,0.19509,0.84341,0.99918,1,0.995,0.9916,0.16999,0.10493,0.73517,3.20919e-05,3.20919e-05,3.20919e-05
473,3028.67,0.26665,0.18077,0.83813,0.99917,1,0.995,0.99049,0.17529,0.10533,0.73588,3.11494e-05,3.11494e-05,3.11494e-05
474,3033.63,0.29063,0.20982,0.83209,0.99917,1,0.995,0.99207,0.17205,0.10561,0.73511,3.0207e-05,3.0207e-05,3.0207e-05
475,3039.07,0.27603,0.19799,0.84901,0.99917,1,0.995,0.99292,0.16689,0.10466,0.73442,2.92645e-05,2.92645e-05,2.92645e-05
476,3047.39,0.26843,0.17643,0.83906,0.99917,1,0.995,0.99321,0.16253,0.10297,0.73425,2.8322e-05,2.8322e-05,2.8322e-05
477,3052.52,0.26813,0.19176,0.83712,0.99918,1,0.995,0.9921,0.16003,0.10213,0.73419,2.73795e-05,2.73795e-05,2.73795e-05
478,3058.17,0.25813,0.18361,0.83521,0.99917,1,0.995,0.9929,0.1576,0.10048,0.73354,2.6437e-05,2.6437e-05,2.6437e-05
479,3066.11,0.24942,0.18197,0.82368,0.99918,1,0.995,0.99291,0.15943,0.10199,0.73381,2.54946e-05,2.54946e-05,2.54946e-05
480,3071.36,0.24611,0.17587,0.829,0.99918,1,0.995,0.99245,0.16313,0.10338,0.73437,2.45521e-05,2.45521e-05,2.45521e-05
481,3077.58,0.27681,0.19642,0.85396,0.99919,1,0.995,0.99239,0.16384,0.10356,0.73449,2.36096e-05,2.36096e-05,2.36096e-05
482,3084.81,0.24977,0.17651,0.83442,0.99919,1,0.995,0.99279,0.16141,0.10315,0.73394,2.26671e-05,2.26671e-05,2.26671e-05
483,3089.94,0.27876,0.19024,0.8357,0.99919,1,0.995,0.99199,0.16211,0.10333,0.73398,2.17246e-05,2.17246e-05,2.17246e-05
484,3096.45,0.26628,0.18249,0.83301,0.9992,1,0.995,0.9928,0.1618,0.10337,0.73397,2.07822e-05,2.07822e-05,2.07822e-05
485,3103.36,0.2728,0.18617,0.83841,0.99921,1,0.995,0.99207,0.16151,0.10287,0.73392,1.98397e-05,1.98397e-05,1.98397e-05
486,3108.59,0.26359,0.1926,0.84089,0.99921,1,0.995,0.99277,0.16051,0.10138,0.73393,1.88972e-05,1.88972e-05,1.88972e-05
487,3114.89,0.26837,0.1847,0.83479,0.99921,1,0.995,0.99212,0.16056,0.10214,0.73405,1.79547e-05,1.79547e-05,1.79547e-05
488,3121.84,0.26577,0.18523,0.82917,0.99918,1,0.995,0.99042,0.15817,0.10193,0.73378,1.70122e-05,1.70122e-05,1.70122e-05
489,3127.02,0.24736,0.17559,0.83771,0.99917,1,0.995,0.99103,0.15624,0.10201,0.73346,1.60698e-05,1.60698e-05,1.60698e-05
490,3133.8,0.26501,0.18748,0.8345,0.99915,1,0.995,0.99321,0.15453,0.1026,0.73331,1.51273e-05,1.51273e-05,1.51273e-05
491,3143.71,0.25777,0.17804,0.79092,0.99915,1,0.995,0.99217,0.15469,0.10332,0.73337,1.41848e-05,1.41848e-05,1.41848e-05
492,3149.48,0.25774,0.16474,0.7966,0.99919,1,0.995,0.99305,0.15955,0.10408,0.73384,1.32423e-05,1.32423e-05,1.32423e-05
493,3157.91,0.23445,0.16928,0.79238,0.99918,1,0.995,0.99309,0.16461,0.10504,0.73447,1.22998e-05,1.22998e-05,1.22998e-05
494,3163.17,0.2384,0.15968,0.79843,0.99917,1,0.995,0.9927,0.17123,0.10951,0.73524,1.13574e-05,1.13574e-05,1.13574e-05
495,3168.36,0.23681,0.18142,0.77963,0.99917,1,0.995,0.99269,0.17405,0.11159,0.73559,1.04149e-05,1.04149e-05,1.04149e-05
496,3177.08,0.22644,0.15677,0.79271,0.99916,1,0.995,0.99189,0.17815,0.11565,0.73604,9.4724e-06,9.4724e-06,9.4724e-06
497,3182.25,0.23466,0.16037,0.80029,0.99916,1,0.995,0.9922,0.17839,0.11741,0.73617,8.52992e-06,8.52992e-06,8.52992e-06
498,3187.88,0.24202,0.1736,0.79538,0.99917,1,0.995,0.98991,0.18103,0.11746,0.73642,7.58744e-06,7.58744e-06,7.58744e-06
499,3195.96,0.22954,0.16162,0.80073,0.99917,1,0.995,0.99069,0.18221,0.11707,0.73646,6.64496e-06,6.64496e-06,6.64496e-06
500,3201.16,0.2362,0.17416,0.759,0.99919,1,0.995,0.99031,0.18322,0.11562,0.73655,5.70248e-06,5.70248e-06,5.70248e-06
